net,length_um
_05713_,4.46
_05721_,4.46
_05764_,4.46
_05869_,4.46
_05934_,4.46
_06018_,4.46
_06055_,4.46
alu_out_wb\[15\],4.46
mem_write_ex,4.46
net281,4.46
net318,4.46
net373,4.46
net409,4.46
net437,4.46
net538,4.46
net593,4.46
net628,4.46
net733,4.46
net811,4.46
net819,4.46
net833,4.46
net834,4.46
net861,4.46
net947,4.46
net963,4.46
net1207,4.46
net1209,4.46
net1245,4.46
net1349,4.46
_01550_,4.455
_04176_,4.45
_05364_,4.45
net240,4.45
_00076_,4.44
_05886_,4.44
pc_plus_4_mem\[4\],4.44
net698,4.44
_00221_,4.425
_00601_,4.425
_00616_,4.425
_00793_,4.425
_01745_,4.42
_02279_,4.42
_02493_,4.42
_03719_,4.42
_04250_,4.42
_04483_,4.42
pc_plus_4_mem\[5\],4.42
net266,4.42
net338,4.42
net512,4.42
net558,4.42
net946,4.42
net1091,4.42
_01185_,4.405
dmem_byte_en[1],4.39
dmem_wdata[5],4.39
dmem_wdata[7],4.39
dmem_wdata[8],4.39
dmem_wdata[9],4.39
imem_addr[0],4.39
imem_addr[12],4.39
imem_addr[13],4.39
imem_addr[23],4.39
imem_addr[24],4.39
imem_addr[26],4.39
imem_addr[2],4.39
_00144_,4.385
_00457_,4.385
_00499_,4.385
_00593_,4.385
_00871_,4.385
_01210_,4.385
net886,4.37
_01267_,4.365
_03171_,4.36
_05408_,4.36
pc_plus_4_wb\[0\],4.36
pc_plus_4_wb\[29\],4.36
net257,4.36
net929,4.36
net1147,4.36
_00062_,4.34
_01552_,4.34
_01973_,4.34
_02945_,4.34
_03338_,4.34
_03807_,4.34
_05812_,4.34
_06014_,4.34
_06047_,4.34
_06236_,4.34
net327,4.34
net388,4.34
net466,4.34
net522,4.34
net598,4.34
net649,4.34
net728,4.34
net863,4.34
net882,4.34
net978,4.34
net993,4.34
net995,4.34
net1119,4.34
net1142,4.34
net1173,4.34
net1326,4.34
_05391_,4.32
net459,4.3
_00343_,4.295
_00453_,4.295
_00811_,4.295
_00823_,4.295
_01328_,4.295
_01384_,4.295
_05294_,4.29
imem_data[0],4.27
imem_data[12],4.27
imem_data[14],4.27
imem_data[25],4.27
imem_data[28],4.27
imem_data[2],4.27
_01026_,4.265
_01065_,4.265
_01143_,4.26
_00745_,4.24
_00785_,4.24
_01029_,4.24
_01161_,4.24
_04982_,4.24
_05990_,4.24
mem_data_wb\[5\],4.24
pc_plus_4_wb\[15\],4.24
net506,4.24
net513,4.24
net664,4.24
net706,4.24
net880,4.24
net1092,4.24
net1114,4.24
net1223,4.24
_01899_,4.22
_05411_,4.22
regfile.registers\[9\]\[15\],4.22
net264,4.22
net608,4.22
_03703_,4.2
_05279_,4.2
_05988_,4.2
mem_data_wb\[31\],4.2
_00114_,4.165
_00218_,4.165
_00325_,4.165
_00500_,4.165
_00505_,4.165
_00561_,4.165
_00828_,4.165
_00928_,4.165
_01393_,4.165
_01229_,4.145
_00161_,4.14
_01428_,4.14
_03106_,4.14
_03397_,4.14
_03443_,4.14
_04429_,4.14
_05269_,4.14
_06044_,4.14
_06257_,4.14
net284,4.14
net339,4.14
net356,4.14
net391,4.14
net575,4.14
net701,4.14
net1065,4.14
net1215,4.14
_00896_,4.12
_01342_,4.12
net917,4.12
_04594_,4.11
_03471_,4.1
_00585_,4.095
net235,4.09
_00052_,4.085
_00808_,4.085
_03909_,4.08
_00424_,4.065
_00647_,4.065
_00741_,4.065
net544,4.06
_00512_,4.045
_00957_,4.035
_00439_,4.025
_01444_,4.02
_01747_,4.02
_03222_,4.02
_03325_,4.02
_04636_,4.02
_04773_,4.02
_05718_,4.02
_05892_,4.02
net376,4.02
net836,4.02
net885,4.02
net936,4.02
net1025,4.02
net1338,4.02
net683,4.015
_00300_,4
_01446_,4
_01447_,4
_03372_,4
_03567_,4
_04805_,4
_05178_,4
_05591_,4
_05668_,4
_06020_,4
_06088_,4
_06122_,4
pc_plus_4_mem\[14\],4
pc_plus_4_mem\[28\],4
net304,4
net359,4
net412,4
net415,4
net447,4
net529,4
net603,4
net650,4
net661,4
net795,4
net831,4
net1063,4
net1149,4
net1221,4
net1269,4
net1352,4
net229,3.99
_02216_,3.98
_02891_,3.98
_02976_,3.98
pc_plus_4_wb\[31\],3.98
net1238,3.98
_02724_,3.975
_00021_,3.965
_00494_,3.965
_00657_,3.965
_00864_,3.965
_00981_,3.965
net1342,3.94
imem_data[3],3.93
imem_data[4],3.93
imem_data[9],3.93
_00046_,3.925
_00110_,3.925
_00117_,3.925
_00464_,3.925
_00848_,3.925
_00850_,3.925
_01033_,3.925
_01129_,3.925
_01246_,3.925
_01271_,3.925
_01288_,3.925
_01361_,3.925
_01382_,3.925
_01405_,3.925
_03348_,3.9
_05773_,3.9
net687,3.9
net716,3.9
net866,3.9
net898,3.9
net909,3.9
net243,3.89
net274,3.89
_01528_,3.88
_01760_,3.88
_01851_,3.88
_01902_,3.88
_01924_,3.88
_02321_,3.88
_02790_,3.88
_03362_,3.88
_03421_,3.88
_03586_,3.88
_03626_,3.88
_03799_,3.88
_04336_,3.88
_04768_,3.88
_05036_,3.88
_05063_,3.88
_05094_,3.88
_05297_,3.88
_05631_,3.88
_05758_,3.88
_05969_,3.88
_06231_,3.88
pc_plus_4_id\[1\],3.88
pc_plus_4_wb\[3\],3.88
net295,3.88
net344,3.88
net395,3.88
net458,3.88
net692,3.88
net739,3.88
net832,3.88
net844,3.88
net961,3.88
net977,3.88
net1101,3.88
net1222,3.88
net1272,3.88
_03050_,3.85
_00335_,3.805
_03785_,3.805
_00628_,3.795
_00391_,3.78
_00404_,3.78
_00438_,3.78
_00619_,3.78
_00653_,3.78
_00664_,3.78
_00830_,3.78
_00893_,3.78
_01013_,3.78
_01056_,3.78
_01109_,3.78
_01178_,3.78
_02727_,3.78
_02812_,3.78
_04507_,3.78
_05020_,3.78
_06222_,3.78
_04121_,3.76
_05366_,3.76
_06080_,3.76
_06172_,3.76
net363,3.76
_02797_,3.74
_03999_,3.74
_04074_,3.74
_01527_,3.73
_00102_,3.705
_00129_,3.705
_00559_,3.705
_00575_,3.705
_01001_,3.705
_01183_,3.705
_01232_,3.705
_01321_,3.705
_01334_,3.705
_01388_,3.705
_00437_,3.68
_03327_,3.68
_03587_,3.68
_03896_,3.68
_05235_,3.68
_05374_,3.68
_06137_,3.68
_06199_,3.68
net492,3.68
net497,3.68
net601,3.68
net610,3.68
net793,3.68
net822,3.68
net1079,3.68
net1085,3.68
_00856_,3.66
_01318_,3.66
_04363_,3.66
net536,3.66
_02627_,3.64
_03602_,3.64
_05643_,3.64
net722,3.64
net958,3.64
net996,3.64
_01317_,3.635
_00065_,3.605
_00419_,3.605
_00478_,3.605
_01225_,3.605
_01078_,3.585
_01254_,3.585
_01266_,3.585
_01380_,3.585
_00652_,3.565
_02278_,3.56
_03398_,3.56
_03789_,3.56
_04972_,3.56
_05081_,3.56
_05620_,3.56
_05932_,3.56
_06269_,3.56
mem_data_wb\[26\],3.56
pc_plus_4_id\[12\],3.56
pc_plus_4_id\[27\],3.56
pc_plus_4_id\[5\],3.56
pc_plus_4_mem\[1\],3.56
pc_plus_4_mem\[30\],3.56
net300,3.56
net321,3.56
net323,3.56
net351,3.56
net403,3.56
net431,3.56
net434,3.56
net438,3.56
net465,3.56
net470,3.56
net499,3.56
net510,3.56
net514,3.56
net545,3.56
net547,3.56
net578,3.56
net600,3.56
net604,3.56
net626,3.56
net639,3.56
net657,3.56
net667,3.56
net680,3.56
net691,3.56
net723,3.56
net729,3.56
net744,3.56
net748,3.56
net768,3.56
net770,3.56
net780,3.56
net796,3.56
net800,3.56
net812,3.56
net838,3.56
net849,3.56
net850,3.56
net870,3.56
net872,3.56
net874,3.56
net897,3.56
net910,3.56
net916,3.56
net921,3.56
net926,3.56
net939,3.56
net1015,3.56
net1046,3.56
net1106,3.56
net1109,3.56
net1124,3.56
net1178,3.56
_00090_,3.54
_00317_,3.54
_00943_,3.54
_02619_,3.54
_02677_,3.54
_02813_,3.54
_03224_,3.54
_03664_,3.54
_03806_,3.54
_03817_,3.54
_03845_,3.54
_04030_,3.54
_04192_,3.54
_04244_,3.54
_04980_,3.54
_05021_,3.54
_05032_,3.54
_05301_,3.54
_05670_,3.54
_05878_,3.54
alu_out_wb\[5\],3.54
pc_plus_4_id\[0\],3.54
pc_plus_4_id\[2\],3.54
pc_plus_4_mem\[0\],3.54
net292,3.54
net390,3.54
net419,3.54
net427,3.54
net463,3.54
net484,3.54
net527,3.54
net546,3.54
net646,3.54
net673,3.54
net736,3.54
net755,3.54
net763,3.54
net830,3.54
net864,3.54
net912,3.54
net920,3.54
net953,3.54
net1146,3.54
net1154,3.54
net1157,3.54
net1313,3.54
net1334,3.54
net1337,3.54
_00598_,3.52
_04701_,3.52
net371,3.52
net394,3.52
net1283,3.52
_01189_,3.515
_00418_,3.505
_00747_,3.505
_00780_,3.505
_00817_,3.505
_00890_,3.505
_00982_,3.505
_01127_,3.505
_01137_,3.505
_01149_,3.505
_01166_,3.505
_01205_,3.505
_01208_,3.505
_01234_,3.505
_01272_,3.505
_01350_,3.505
_01358_,3.505
_01395_,3.505
_00066_,3.465
_00094_,3.465
_00126_,3.465
_00461_,3.465
_00465_,3.465
_00496_,3.465
_00723_,3.465
_00903_,3.465
_00931_,3.465
_01005_,3.465
_01068_,3.465
_01121_,3.465
_01213_,3.465
_01214_,3.465
_00897_,3.44
_01431_,3.44
_03743_,3.44
_04143_,3.44
pc_plus_4_wb\[6\],3.44
net1122,3.44
_01805_,3.42
_02461_,3.42
_03231_,3.42
_03314_,3.42
_03373_,3.42
_03377_,3.42
_03431_,3.42
_04015_,3.42
_04070_,3.42
_04546_,3.42
_04590_,3.42
_04991_,3.42
_05885_,3.42
_05917_,3.42
_06033_,3.42
_06057_,3.42
_06197_,3.42
_06213_,3.42
_06245_,3.42
pc_plus_4_id\[10\],3.42
net220,3.42
net369,3.42
net482,3.42
net485,3.42
net488,3.42
net496,3.42
net507,3.42
net531,3.42
net642,3.42
net690,3.42
net718,3.42
net731,3.42
net750,3.42
net771,3.42
net1007,3.42
net1296,3.42
net500,3.4
_00974_,3.375
_01296_,3.345
_01360_,3.345
net753,3.33
_00069_,3.32
_00078_,3.32
_00359_,3.32
_00433_,3.32
_00450_,3.32
_00476_,3.32
_00754_,3.32
_00822_,3.32
_00914_,3.32
_00921_,3.32
_01417_,3.32
_05901_,3.32
_00938_,3.3
_04390_,3.3
mem_data_wb\[8\],3.3
net289,3.3
net856,3.3
_01302_,3.295
_01871_,3.28
_00041_,3.245
_00070_,3.245
_00074_,3.245
_00077_,3.245
_00353_,3.245
_00623_,3.245
_00973_,3.245
_01018_,3.245
_01260_,3.245
_01323_,3.245
_01364_,3.245
_01424_,3.245
net311,3.23
net335,3.23
_00567_,3.225
_01192_,3.225
net1254,3.225
_01440_,3.22
_03572_,3.22
_03893_,3.22
_04077_,3.22
_04274_,3.22
_05083_,3.22
_05780_,3.22
_06110_,3.22
mem_data_wb\[28\],3.22
net261,3.22
net1214,3.22
net1353,3.22
net1370,3.22
_00370_,3.2
_05098_,3.2
alu_out_wb\[4\],3.2
mem_data_wb\[14\],3.2
net1226,3.2
_03624_,3.18
_04421_,3.18
_00050_,3.175
_00256_,3.175
_00415_,3.175
_00444_,3.175
_01027_,3.175
_01212_,3.175
_01333_,3.175
net236,3.17
_00748_,3.165
_00809_,3.165
_01074_,3.165
_00454_,3.145
_00985_,3.145
_01218_,3.145
_00641_,3.125
_01086_,3.125
net218,3.12
_00487_,3.105
_01010_,3.105
_00611_,3.1
_01816_,3.1
_02963_,3.1
_03017_,3.1
_04078_,3.1
_04321_,3.1
_04371_,3.1
_04574_,3.1
_04785_,3.1
_05785_,3.1
_06003_,3.1
mem_data_wb\[13\],3.1
pc_plus_4_mem\[23\],3.1
_00282_,3.08
_00292_,3.08
_00302_,3.08
_00950_,3.08
_01734_,3.08
_01931_,3.08
_03102_,3.08
_03194_,3.08
_03565_,3.08
_03804_,3.08
_04578_,3.08
_04580_,3.08
_04940_,3.08
_05007_,3.08
_05068_,3.08
_05267_,3.08
_05644_,3.08
_05651_,3.08
_05978_,3.08
_06010_,3.08
_06193_,3.08
alu_out_wb\[19\],3.08
net252,3.08
net253,3.08
net286,3.08
net310,3.08
net333,3.08
net401,3.08
net456,3.08
net483,3.08
net553,3.08
net555,3.08
net633,3.08
net662,3.08
net672,3.08
net689,3.08
net726,3.08
net749,3.08
net754,3.08
net759,3.08
net764,3.08
net808,3.08
net879,3.08
net903,3.08
net907,3.08
net972,3.08
net984,3.08
net1049,3.08
net1073,3.08
net1087,3.08
net1217,3.08
net1227,3.08
net1351,3.08
net1359,3.08
net1362,3.08
_04654_,3.06
_05107_,3.06
_00569_,3.045
_00589_,3.045
_00712_,3.045
_00733_,3.045
_00734_,3.045
_00753_,3.045
_00792_,3.045
_00841_,3.045
_00922_,3.045
_01098_,3.045
_01227_,3.045
_01239_,3.045
_01265_,3.045
_01322_,3.045
_01339_,3.045
_00055_,3.005
_00422_,3.005
_00456_,3.005
_00486_,3.005
_00558_,3.005
_00568_,3.005
_00591_,3.005
_00600_,3.005
_00794_,3.005
_00932_,3.005
_00999_,3.005
_01164_,3.005
_01386_,3.005
net258,3.005
_00112_,2.98
_00504_,2.98
_00722_,2.98
_01160_,2.98
_01485_,2.98
_02153_,2.98
_03139_,2.98
_03442_,2.98
_04189_,2.98
_04487_,2.98
_06206_,2.98
pc_plus_4_wb\[7\],2.98
net1354,2.98
_00197_,2.96
_01529_,2.96
_01532_,2.96
_01754_,2.96
_01776_,2.96
_01861_,2.96
_02997_,2.96
_03264_,2.96
_04349_,2.96
_05733_,2.96
_05792_,2.96
_05793_,2.96
_05852_,2.96
_05945_,2.96
pc_plus_4_wb\[5\],2.96
net313,2.96
net382,2.96
net423,2.96
net445,2.96
net449,2.96
net651,2.96
net684,2.96
net757,2.96
net787,2.96
net829,2.96
net1044,2.96
net1054,2.96
net1117,2.96
net1320,2.96
_00739_,2.945
_00097_,2.885
_00873_,2.885
_01222_,2.885
_01406_,2.885
_01120_,2.88
_00443_,2.86
_00607_,2.86
_00618_,2.86
_00649_,2.86
_00656_,2.86
_00692_,2.86
_00709_,2.86
_00806_,2.86
_01241_,2.86
_01291_,2.86
_01349_,2.86
_01373_,2.86
_01375_,2.86
_01425_,2.86
_02820_,2.86
_04153_,2.86
_04602_,2.86
_05006_,2.86
_05550_,2.86
_06009_,2.86
_06212_,2.86
alu_out_wb\[14\],2.86
mem_data_wb\[15\],2.86
mem_data_wb\[18\],2.86
mem_data_wb\[24\],2.86
_01437_,2.84
_04484_,2.84
_04958_,2.84
_04985_,2.84
_06230_,2.84
_00460_,2.835
_00104_,2.785
_00582_,2.785
_00639_,2.785
_00673_,2.785
_00788_,2.785
_00818_,2.785
_00983_,2.785
_00989_,2.785
_01196_,2.785
_01326_,2.785
_01392_,2.785
_01422_,2.785
_03798_,2.76
_03890_,2.76
_04431_,2.76
_04501_,2.76
_04523_,2.76
_04592_,2.76
_04893_,2.76
net262,2.76
net410,2.76
net665,2.76
net668,2.76
net857,2.76
net1175,2.76
net1216,2.76
_01517_,2.74
_03536_,2.74
_05164_,2.74
_05920_,2.74
alu_out_wb\[0\],2.74
alu_out_wb\[9\],2.74
net525,2.72
_00920_,2.715
_00994_,2.715
_01095_,2.715
_01188_,2.715
_01282_,2.715
_01381_,2.715
_00451_,2.705
_00624_,2.705
_00684_,2.705
_00695_,2.705
_00860_,2.705
_01324_,2.705
_00948_,2.65
_01741_,2.64
_03103_,2.64
_03136_,2.64
_03594_,2.64
_03631_,2.64
_04856_,2.64
_05180_,2.64
_05794_,2.64
_05817_,2.64
_05911_,2.64
_05979_,2.64
_05982_,2.64
_05997_,2.64
_06156_,2.64
_06207_,2.64
net1011,2.64
net1233,2.64
net1265,2.64
_00259_,2.62
_00289_,2.62
_00944_,2.62
_00958_,2.62
_00964_,2.62
_01993_,2.62
_02909_,2.62
_02923_,2.62
_02926_,2.62
_02938_,2.62
_03416_,2.62
_03469_,2.62
_03784_,2.62
_03983_,2.62
_04450_,2.62
_04944_,2.62
_04979_,2.62
_05159_,2.62
_05498_,2.62
_05916_,2.62
_05946_,2.62
_05961_,2.62
_05968_,2.62
_05981_,2.62
_06127_,2.62
_06216_,2.62
alu_out_wb\[6\],2.62
pc_plus_4_id\[4\],2.62
pc_plus_4_mem\[13\],2.62
net224,2.62
net288,2.62
net291,2.62
net296,2.62
net330,2.62
net461,2.62
net462,2.62
net467,2.62
net501,2.62
net505,2.62
net573,2.62
net590,2.62
net619,2.62
net621,2.62
net669,2.62
net708,2.62
net710,2.62
net785,2.62
net788,2.62
net835,2.62
net839,2.62
net847,2.62
net871,2.62
net877,2.62
net884,2.62
net970,2.62
net980,2.62
net1033,2.62
net1099,2.62
net1129,2.62
net1199,2.62
net1255,2.62
net1266,2.62
net1280,2.62
_01378_,2.595
_01408_,2.595
_00330_,2.585
_00637_,2.585
_00730_,2.585
_00799_,2.585
_00804_,2.585
_00910_,2.585
_00916_,2.585
_00924_,2.585
_01226_,2.585
_01235_,2.585
_01332_,2.585
_01368_,2.585
_01421_,2.585
_05146_,2.55
_00029_,2.545
_00072_,2.545
_00332_,2.545
_00426_,2.545
_00481_,2.545
_00508_,2.545
_00563_,2.545
_00578_,2.545
_00579_,2.545
_00580_,2.545
_00587_,2.545
_00629_,2.545
_00632_,2.545
_00762_,2.545
_00768_,2.545
_00851_,2.545
_00907_,2.545
_00966_,2.545
_00996_,2.545
net241,2.53
_00552_,2.52
_01080_,2.52
_01133_,2.52
_03625_,2.52
_04114_,2.52
_05031_,2.52
net278,2.51
net361,2.51
_00150_,2.5
_00297_,2.5
_01790_,2.5
_02964_,2.5
_03481_,2.5
_03543_,2.5
_03633_,2.5
_03704_,2.5
_04295_,2.5
_04876_,2.5
_04970_,2.5
_05755_,2.5
_06037_,2.5
_06117_,2.5
pc_plus_4_wb\[24\],2.5
pc_plus_4_wb\[26\],2.5
net225,2.5
net336,2.5
net509,2.5
net606,2.5
net620,2.5
net666,2.5
net678,2.5
net717,2.5
net742,2.5
net769,2.5
net802,2.5
net853,2.5
net860,2.5
net875,2.5
net933,2.5
net987,2.5
net1048,2.5
net1138,2.5
net1141,2.5
net1163,2.5
net1252,2.5
net1278,2.5
net1287,2.5
net1363,2.5
_00344_,2.485
_00524_,2.485
_00756_,2.485
_00776_,2.485
_01107_,2.485
_01130_,2.485
_01191_,2.485
_01245_,2.485
_01252_,2.485
_00468_,2.42
_00714_,2.42
_00719_,2.42
_01039_,2.42
_01233_,2.42
_01236_,2.42
_01242_,2.42
_01362_,2.42
_01367_,2.42
_04405_,2.4
_04473_,2.4
_03029_,2.38
_05403_,2.38
net1186,2.38
_00088_,2.375
_00514_,2.375
_00035_,2.325
_00122_,2.325
_00462_,2.325
_00472_,2.325
_00495_,2.325
_00507_,2.325
_00564_,2.325
_00590_,2.325
_00740_,2.325
_00908_,2.325
_00919_,2.325
_00976_,2.325
_00986_,2.325
_00988_,2.325
_01024_,2.325
_01128_,2.325
_01258_,2.325
_01308_,2.325
_01359_,2.325
_01376_,2.325
_01429_,2.325
net268,2.325
net329,2.325
_00299_,2.3
_02609_,2.3
_02640_,2.3
_02808_,2.3
_03514_,2.3
_03623_,2.3
_03773_,2.3
_04171_,2.3
_04242_,2.3
_04385_,2.3
_04392_,2.3
_05175_,2.3
_05770_,2.3
_05896_,2.3
net393,2.3
net406,2.3
net446,2.3
net560,2.3
net627,2.3
net702,2.3
net804,2.3
net818,2.3
net896,2.3
net899,2.3
net902,2.3
net940,2.3
net1000,2.3
net1151,2.3
_01852_,2.28
_05937_,2.28
alu_out_wb\[8\],2.28
net943,2.28
net234,2.27
_00651_,2.26
_01135_,2.26
_00342_,2.255
_00431_,2.255
_00640_,2.255
_00447_,2.235
_01193_,2.205
_01896_,2.18
_01915_,2.18
_02392_,2.18
_03074_,2.18
_04115_,2.18
_04194_,2.18
_04219_,2.18
_04880_,2.18
_05925_,2.18
_06026_,2.18
net615,2.18
net1005,2.18
net392,2.17
_00082_,2.16
_00151_,2.16
_00304_,2.16
_00306_,2.16
_00937_,2.16
_01961_,2.16
_02040_,2.16
_02264_,2.16
_02625_,2.16
_02804_,2.16
_03013_,2.16
_03304_,2.16
_03321_,2.16
_03494_,2.16
_03651_,2.16
_03796_,2.16
_04007_,2.16
_04108_,2.16
_04128_,2.16
_04236_,2.16
_04239_,2.16
_05426_,2.16
_05762_,2.16
_05859_,2.16
_05867_,2.16
_06043_,2.16
_06153_,2.16
_06154_,2.16
_06186_,2.16
_06241_,2.16
alu_out_wb\[2\],2.16
mem_data_wb\[25\],2.16
mem_width_ex\[1\],2.16
pc_plus_4_id\[6\],2.16
pc_plus_4_mem\[29\],2.16
pc_plus_4_mem\[9\],2.16
pc_plus_4_wb\[8\],2.16
net309,2.16
net322,2.16
net352,2.16
net360,2.16
net400,2.16
net430,2.16
net432,2.16
net452,2.16
net533,2.16
net588,2.16
net589,2.16
net653,2.16
net700,2.16
net713,2.16
net758,2.16
net784,2.16
net824,2.16
net828,2.16
net873,2.16
net956,2.16
net960,2.16
net962,2.16
net994,2.16
net1003,2.16
net1024,2.16
net1064,2.16
net1104,2.16
net1118,2.16
net1120,2.16
net1134,2.16
net1162,2.16
net1212,2.16
net1237,2.16
net1249,2.16
net1250,2.16
net1340,2.16
net1377,2.16
_00125_,2.145
_00219_,2.145
_00993_,2.145
_00044_,2.125
_00402_,2.125
_00592_,2.125
_00835_,2.125
_00904_,2.125
_01007_,2.125
_01016_,2.125
_01062_,2.125
_01093_,2.125
_01187_,2.125
_01343_,2.125
_01348_,2.125
_01399_,2.125
_01432_,2.125
_00064_,2.085
_00434_,2.085
_00455_,2.085
_00998_,2.085
_01011_,2.085
_01100_,2.085
_03307_,2.07
_04499_,2.07
_06143_,2.07
net233,2.07
_00781_,2.06
_01551_,2.06
_01922_,2.06
_02860_,2.06
_03520_,2.06
_04069_,2.06
_04781_,2.06
_05632_,2.06
pc_plus_4_mem\[12\],2.06
_01560_,2.04
_01802_,2.04
_01809_,2.04
_02940_,2.04
_02949_,2.04
_03131_,2.04
_03466_,2.04
_03506_,2.04
_03537_,2.04
_03576_,2.04
_03738_,2.04
_04002_,2.04
_04106_,2.04
_04848_,2.04
_04969_,2.04
_05100_,2.04
_05284_,2.04
_05325_,2.04
_05622_,2.04
_05692_,2.04
_05820_,2.04
_05879_,2.04
_05926_,2.04
_06123_,2.04
net460,2.04
net592,2.04
net707,2.04
net724,2.04
net887,2.04
net998,2.04
net1058,2.04
net1105,2.04
net1116,2.04
net1176,2.04
net855,2.035
_00390_,2.025
_00557_,2.025
_00565_,2.025
_00605_,2.025
_00630_,2.025
_00678_,2.025
_00716_,2.025
_00834_,2.025
_01032_,2.025
_01041_,2.025
_01047_,2.025
_01049_,2.025
_01079_,2.025
_01152_,2.025
_01181_,2.025
_01203_,2.025
_01228_,2.025
_01250_,2.025
_01255_,2.025
_01278_,2.025
_04883_,2
net276,1.95
_01520_,1.94
_04806_,1.94
_05768_,1.94
_00089_,1.915
_00225_,1.915
_00372_,1.915
_01301_,1.915
_00428_,1.865
_00446_,1.865
_00659_,1.865
_00784_,1.865
_00829_,1.865
_00927_,1.865
_00934_,1.865
_01017_,1.865
_01036_,1.865
_01167_,1.865
_01217_,1.865
_01238_,1.865
_01307_,1.865
_01320_,1.865
_01329_,1.865
_01338_,1.865
_01394_,1.865
_01416_,1.865
net1229,1.865
net217,1.84
_00147_,1.84
_03628_,1.84
_04011_,1.84
_04374_,1.84
_05141_,1.84
_06219_,1.84
pc_plus_4_wb\[19\],1.84
net260,1.84
net301,1.84
net375,1.84
net493,1.84
net530,1.84
net566,1.84
net591,1.84
net638,1.84
net760,1.84
net775,1.84
net823,1.84
net825,1.84
net965,1.84
net967,1.84
net974,1.84
net1001,1.84
net1069,1.84
net1312,1.84
net1327,1.84
net1345,1.84
net1356,1.84
net1361,1.84
_03430_,1.82
_04234_,1.82
_04808_,1.82
net1158,1.82
_00797_,1.745
_05217_,1.72
_05716_,1.72
_05976_,1.72
_06173_,1.72
net782,1.72
net1336,1.72
_00191_,1.7
_00283_,1.7
_00303_,1.7
_00962_,1.7
_01442_,1.7
_01557_,1.7
_02424_,1.7
_02473_,1.7
_02809_,1.7
_03209_,1.7
_03448_,1.7
_04251_,1.7
_04582_,1.7
_04645_,1.7
_04774_,1.7
_04842_,1.7
_05124_,1.7
_05414_,1.7
_05836_,1.7
_05853_,1.7
_06162_,1.7
pc_plus_4_mem\[19\],1.7
pc_plus_4_mem\[31\],1.7
pc_plus_4_mem\[8\],1.7
net211,1.7
net280,1.7
net293,1.7
net355,1.7
net387,1.7
net442,1.7
net548,1.7
net574,1.7
net577,1.7
net602,1.7
net622,1.7
net655,1.7
net682,1.7
net719,1.7
net740,1.7
net779,1.7
net941,1.7
net1006,1.7
net1102,1.7
net1112,1.7
net1167,1.7
net1168,1.7
net1239,1.7
net1317,1.7
net1379,1.7
_00101_,1.685
_00103_,1.685
_00498_,1.685
_00965_,1.685
_00972_,1.685
_00991_,1.685
_01000_,1.685
_01021_,1.685
_01023_,1.685
_01403_,1.685
net348,1.685
net498,1.685
_02787_,1.6
_06168_,1.6
_01174_,1.575
net1309,1.575
_02816_,1.56
_03330_,1.49
_03349_,1.49
_03143_,1.48
_03203_,1.48
_04304_,1.48
_05749_,1.48
alu_out_wb\[10\],1.48
_00182_,1.46
_00073_,1.405
_00441_,1.405
_00571_,1.405
_00574_,1.405
_00814_,1.405
_01003_,1.405
_01224_,1.405
_01370_,1.405
_01385_,1.405
_01430_,1.405
_01433_,1.405
_02015_,1.38
_02815_,1.38
_03254_,1.38
_03424_,1.38
_03660_,1.38
_04591_,1.38
_04596_,1.38
_04871_,1.38
_05798_,1.38
net239,1.38
net246,1.38
net272,1.38
net383,1.38
net384,1.38
net407,1.38
net495,1.38
net557,1.38
net637,1.38
net781,1.38
net797,1.38
net954,1.38
net975,1.38
net988,1.38
net990,1.38
net1098,1.38
net1243,1.38
net1259,1.38
net1288,1.38
net1304,1.38
net1331,1.38
net1341,1.38
net1344,1.38
net1347,1.38
net1365,1.38
_03160_,1.36
_05359_,1.36
_03008_,1.26
_03064_,1.26
_03298_,1.26
_03538_,1.26
_03690_,1.26
_04793_,1.26
_04874_,1.26
pc_plus_4_mem\[22\],1.26
pc_plus_4_mem\[25\],1.26
pc_plus_4_mem\[26\],1.26
net1169,1.26
net1145,1.21
_06078_,1.15
net244,1.15
net285,1.15
_03260_,1.14
_03519_,1.14
_04962_,1.14
_05154_,1.14
_05816_,1.14
_03058_,1.02
_06178_,1.02
mem_data_wb\[16\],1.02
_01615_,0.92
_02509_,0.92
_03246_,0.92
_03897_,0.92
_04297_,0.92
_04593_,0.92
_04691_,0.92
_05212_,0.92
_05578_,0.92
_05665_,0.92
net245,0.92
net265,0.92
net342,0.92
net436,0.92
net448,0.92
net491,0.92
net504,0.92
net511,0.92
net605,0.92
net686,0.92
net761,0.92
net776,0.92
net810,0.92
net846,0.92
net848,0.92
net862,0.92
net889,0.92
net1008,0.92
net1027,0.92
net1103,0.92
net1156,0.92
net1204,0.92
net1292,0.92
_01419_,0.8
_03170_,0.8
_03782_,0.8
_04861_,0.8
_05806_,0.8
_05939_,0.8
_01438_,0.46
_01441_,0.46
_01739_,0.46
_01751_,0.46
_01781_,0.46
_01794_,0.46
_01797_,0.46
_01919_,0.46
_02250_,0.46
_03247_,0.46
_03262_,0.46
_03559_,0.46
_03883_,0.46
_04191_,0.46
_04227_,0.46
_04617_,0.46
_05110_,0.46
_05680_,0.46
_05754_,0.46
_06069_,0.46
net273,0.46
net287,0.46
net290,0.46
net297,0.46
net307,0.46
