net,length_um
regfile.registers\[7\]\[30\],20.28
ctrl.opcode\[3\],20.26
_03200_,20.24
_03204_,20.24
regfile.registers\[24\]\[22\],20.24
_03590_,20.2
_05995_,20.2
regfile.registers\[10\]\[18\],20.19
regfile.registers\[31\]\[4\],20.18
_06273_,20.16
_02877_,20.14
regfile.registers\[13\]\[20\],20.14
regfile.registers\[2\]\[23\],20.13
_04160_,20.12
regfile.registers\[7\]\[9\],20.12
regfile.registers\[5\]\[22\],20.08
regfile.registers\[28\]\[7\],20.06
_06607_,20
_05143_,19.98
_06323_,19.98
_06358_,19.98
_02066_,19.96
_02864_,19.96
_02933_,19.92
_04994_,19.92
regfile.registers\[28\]\[16\],19.92
_06569_,19.9
_04920_,19.895
_00750_,19.86
regfile.registers\[9\]\[20\],19.86
_03775_,19.82
_06136_,19.82
_02444_,19.78
regfile.registers\[6\]\[3\],19.775
_02209_,19.74
_04378_,19.74
regfile.registers\[9\]\[3\],19.74
regfile.registers\[1\]\[14\],19.7
regfile.registers\[27\]\[21\],19.63
regfile.registers\[1\]\[9\],19.62
_01240_,19.585
_05560_,19.58
regfile.registers\[31\]\[26\],19.58
_05061_,19.55
regfile.registers\[31\]\[11\],19.54
regfile.registers\[7\]\[6\],19.54
regfile.registers\[5\]\[14\],19.5
net1234,19.48
regfile.registers\[31\]\[21\],19.455
_02609_,19.44
_02770_,19.44
regfile.registers\[10\]\[20\],19.43
regfile.registers\[14\]\[23\],19.43
_04546_,19.42
_05159_,19.42
_05625_,19.42
_05696_,19.42
_02150_,19.4
_04452_,19.4
regfile.registers\[13\]\[17\],19.4
regfile.registers\[4\]\[14\],19.4
haz_detect.mem_rd\[1\],19.38
regfile.registers\[21\]\[14\],19.36
regfile.registers\[28\]\[18\],19.36
regfile.registers\[3\]\[12\],19.36
regfile.registers\[29\]\[24\],19.34
_04690_,19.32
_04873_,19.32
alu_out_wb\[27\],19.3
_04515_,19.28
_06636_,19.28
_04615_,19.26
_04650_,19.26
alu_op_ex\[2\],19.245
_03963_,19.24
net1347,19.24
regfile.registers\[22\]\[30\],19.205
regfile.registers\[18\]\[0\],19.19
regfile.registers\[10\]\[27\],19.155
regfile.registers\[10\]\[4\],19.13
_05041_,19.12
regfile.registers\[23\]\[10\],19.12
regfile.registers\[5\]\[30\],19.12
_02784_,19.11
_05291_,19.1
regfile.registers\[1\]\[8\],19.08
_03382_,19.06
_03366_,19.04
_03928_,19.02
_03203_,19.015
regfile.registers\[19\]\[13\],19
_01441_,18.985
_06085_,18.98
regfile.registers\[22\]\[0\],18.95
_02310_,18.94
regfile.registers\[2\]\[29\],18.94
_00805_,18.905
_06328_,18.9
_06601_,18.9
regfile.registers\[2\]\[27\],18.895
_02796_,18.86
_06260_,18.86
_00909_,18.825
_04115_,18.82
_06424_,18.82
_06658_,18.8
_04884_,18.78
clknet_leaf_0_clk,18.78
regfile.registers\[10\]\[19\],18.78
regfile.registers\[22\]\[27\],18.78
regfile.registers\[24\]\[10\],18.78
regfile.registers\[2\]\[6\],18.775
_02714_,18.76
_03650_,18.76
_05097_,18.76
_05808_,18.76
regfile.registers\[23\]\[27\],18.76
regfile.registers\[6\]\[29\],18.755
_05163_,18.74
_06325_,18.74
net174,18.74
_02968_,18.7
_03573_,18.7
alu_unit.funct7\[5\],18.7
_03375_,18.66
_04979_,18.66
regfile.registers\[27\]\[5\],18.66
_03275_,18.64
_03579_,18.64
_04967_,18.64
regfile.registers\[25\]\[13\],18.64
_02771_,18.62
regfile.registers\[19\]\[8\],18.62
regfile.registers\[22\]\[14\],18.62
_03347_,18.6
_06190_,18.6
_06852_,18.6
_06427_,18.58
_00726_,18.575
_04138_,18.56
_06597_,18.56
_05664_,18.54
net251,18.52
_02427_,18.5
_04063_,18.5
_00664_,18.485
_01722_,18.48
_01973_,18.48
_04582_,18.48
_04773_,18.48
regfile.registers\[27\]\[7\],18.46
_03201_,18.4
_04911_,18.4
_04015_,18.39
_04199_,18.39
regfile.registers\[18\]\[3\],18.39
_04229_,18.36
_04628_,18.36
regfile.registers\[0\]\[13\],18.36
regfile.registers\[27\]\[4\],18.32
regfile.registers\[26\]\[21\],18.315
regfile.registers\[22\]\[8\],18.295
_05123_,18.29
_04313_,18.28
regfile.registers\[9\]\[13\],18.28
regfile.registers\[9\]\[26\],18.27
_04248_,18.24
regfile.registers\[26\]\[19\],18.17
_02422_,18.14
_02931_,18.14
_05280_,18.14
net389,18.14
_05049_,18.12
_03334_,18.08
_04342_,18.08
_05096_,18.08
_03571_,18.06
regfile.registers\[6\]\[9\],18.055
_01001_,18.045
_04608_,18.04
_06172_,18.04
mem_width_mem\[1\],18.04
regfile.registers\[9\]\[6\],18.02
_03176_,18
_04320_,17.98
_04434_,17.98
_06376_,17.98
_06614_,17.98
_04832_,17.94
_05214_,17.94
_03344_,17.92
_03437_,17.92
regfile.registers\[28\]\[11\],17.9
regfile.registers\[29\]\[0\],17.9
regfile.registers\[19\]\[18\],17.88
regfile.registers\[6\]\[30\],17.88
regfile.registers\[18\]\[15\],17.86
regfile.registers\[24\]\[17\],17.86
regfile.registers\[27\]\[17\],17.86
_06541_,17.84
net193,17.84
_02617_,17.82
_04790_,17.82
_04344_,17.8
_05008_,17.8
_05038_,17.8
_06144_,17.8
regfile.registers\[23\]\[5\],17.8
_04052_,17.78
_06374_,17.78
_02423_,17.76
_02582_,17.76
regfile.registers\[23\]\[26\],17.76
_01251_,17.745
_04720_,17.72
_02309_,17.7
_04877_,17.7
_01927_,17.68
_02360_,17.68
_02192_,17.645
regfile.registers\[1\]\[17\],17.64
regfile.registers\[25\]\[29\],17.64
regfile.registers\[7\]\[2\],17.64
_02672_,17.615
_02975_,17.6
_06524_,17.6
regfile.registers\[18\]\[13\],17.6
_03189_,17.58
_05305_,17.58
regfile.registers\[27\]\[31\],17.58
regfile.registers\[2\]\[26\],17.57
regfile.registers\[25\]\[8\],17.56
_04743_,17.54
regfile.registers\[6\]\[26\],17.525
_02441_,17.52
_02965_,17.52
_04478_,17.48
_06279_,17.48
_01849_,17.46
_02844_,17.46
regfile.registers\[22\]\[16\],17.45
_04727_,17.44
regfile.registers\[24\]\[23\],17.44
regfile.registers\[4\]\[20\],17.4
_05207_,17.38
regfile.registers\[1\]\[16\],17.38
_02984_,17.36
_06397_,17.36
_04794_,17.34
_04114_,17.32
regfile.registers\[23\]\[31\],17.32
_04408_,17.28
_05176_,17.28
_04222_,17.27
_04505_,17.26
regfile.registers\[0\]\[21\],17.26
net178,17.26
_02932_,17.24
_04204_,17.24
regfile.registers\[19\]\[23\],17.24
_02232_,17.22
_05302_,17.22
_00738_,17.205
_01553_,17.18
_02136_,17.18
_02369_,17.18
_05036_,17.18
net1288,17.18
regfile.registers\[3\]\[3\],17.14
_02604_,17.12
_04161_,17.12
_03582_,17.1
_04395_,17.1
_04966_,17.1
_03872_,17.06
haz_detect.ex_reg_write,17.06
regfile.registers\[31\]\[0\],17.06
regfile.registers\[3\]\[29\],17.06
_05831_,17.04
regfile.registers\[29\]\[25\],17.04
_01719_,17.02
_02370_,17.02
_02565_,17.02
_03566_,17.02
regfile.registers\[1\]\[2\],17.02
regfile.registers\[31\]\[3\],17.02
regfile.registers\[26\]\[31\],17.01
_02824_,16.98
_05170_,16.98
regfile.registers\[1\]\[7\],16.98
regfile.registers\[31\]\[19\],16.98
_04538_,16.96
_04034_,16.94
regfile.registers\[18\]\[30\],16.935
_06417_,16.92
_03300_,16.9
net772,16.88
_02190_,16.86
_03695_,16.86
regfile.registers\[22\]\[17\],16.84
_06545_,16.82
regfile.registers\[9\]\[4\],16.78
_00496_,16.765
_03179_,16.76
_04361_,16.74
regfile.registers\[27\]\[0\],16.74
regfile.registers\[29\]\[10\],16.74
_04129_,16.72
_04886_,16.72
regfile.registers\[20\]\[21\],16.72
regfile.registers\[6\]\[13\],16.71
_06017_,16.68
_04339_,16.64
_05215_,16.64
_04159_,16.62
_03068_,16.6
_00662_,16.56
_01929_,16.56
_02064_,16.56
_03632_,16.56
_04965_,16.56
_04991_,16.56
_06201_,16.56
_05067_,16.54
regfile.registers\[25\]\[27\],16.52
regfile.registers\[27\]\[2\],16.5
_04785_,16.46
regfile.registers\[23\]\[29\],16.45
_02756_,16.44
_05181_,16.38
_05296_,16.38
haz_detect.wb_rd\[1\],16.38
regfile.registers\[29\]\[1\],16.38
regfile.registers\[31\]\[14\],16.38
_02959_,16.36
_04398_,16.36
_06551_,16.36
_00739_,16.345
_01359_,16.345
_04429_,16.34
_05171_,16.34
_06407_,16.34
regfile.registers\[14\]\[5\],16.34
_00749_,16.315
_05119_,16.3
_06103_,16.3
_06525_,16.3
_06864_,16.3
net295,16.3
_01367_,16.285
_02682_,16.28
regfile.registers\[20\]\[19\],16.28
regfile.registers\[6\]\[19\],16.27
_02726_,16.26
_05131_,16.26
regfile.registers\[13\]\[8\],16.26
regfile.registers\[29\]\[8\],16.26
regfile.registers\[15\]\[30\],16.24
regfile.registers\[20\]\[13\],16.24
_01772_,16.22
_04798_,16.22
regfile.registers\[23\]\[20\],16.22
_04915_,16.16
_01568_,16.14
_04306_,16.14
_06007_,16.14
regfile.registers\[13\]\[7\],16.14
regfile.registers\[25\]\[19\],16.14
regfile.registers\[7\]\[15\],16.12
_04721_,16.1
regfile.registers\[15\]\[15\],16.1
net1231,16.1
regfile.registers\[10\]\[0\],16.055
regfile.registers\[15\]\[19\],16.04
_04999_,16.02
_06877_,16.02
regfile.registers\[4\]\[21\],16.02
_02397_,16
_05174_,15.98
regfile.registers\[19\]\[15\],15.98
regfile.registers\[20\]\[14\],15.98
regfile.registers\[21\]\[21\],15.98
_01295_,15.965
_03688_,15.96
_05091_,15.96
_00495_,15.945
regfile.registers\[28\]\[30\],15.94
_03697_,15.93
regfile.registers\[29\]\[16\],15.92
_05220_,15.9
_05278_,15.9
regfile.registers\[14\]\[20\],15.895
haz_detect.wb_rd\[4\],15.88
imm_ex\[9\],15.88
_03014_,15.875
_02972_,15.86
regfile.registers\[16\]\[9\],15.84
regfile.registers\[23\]\[9\],15.84
_04137_,15.82
regfile.registers\[15\]\[12\],15.82
regfile.registers\[16\]\[13\],15.82
regfile.registers\[20\]\[30\],15.82
regfile.registers\[8\]\[30\],15.82
_05169_,15.8
regfile.registers\[26\]\[18\],15.795
_03926_,15.745
_02851_,15.74
regfile.registers\[15\]\[22\],15.72
_00004_,15.685
_04619_,15.68
regfile.registers\[1\]\[6\],15.64
_02906_,15.58
_04035_,15.56
_04742_,15.56
regfile.registers\[27\]\[22\],15.56
regfile.registers\[10\]\[1\],15.53
_01219_,15.525
_01813_,15.52
_03655_,15.52
_02312_,15.5
regfile.registers\[6\]\[23\],15.49
_01309_,15.485
_03046_,15.48
_00755_,15.445
_04253_,15.445
_02747_,15.44
regfile.registers\[9\]\[14\],15.44
regfile.registers\[22\]\[6\],15.43
regfile.registers\[0\]\[29\],15.42
regfile.registers\[19\]\[31\],15.42
regfile.registers\[1\]\[21\],15.42
regfile.registers\[31\]\[7\],15.42
_02863_,15.4
_02793_,15.34
regfile.registers\[24\]\[15\],15.32
_00745_,15.3
_03434_,15.3
_03542_,15.3
net1281,15.3
_02100_,15.28
_04677_,15.24
_04125_,15.22
regfile.registers\[27\]\[10\],15.22
regfile.registers\[26\]\[24\],15.205
_03267_,15.18
regfile.registers\[4\]\[30\],15.18
_02729_,15.14
_03750_,15.14
_01034_,15.125
_02242_,15.125
_02280_,15.12
dmem_we,15.12
regfile.registers\[30\]\[6\],15.105
_05014_,15.1
_03678_,15.08
_04572_,15.08
regfile.registers\[16\]\[17\],15.08
regfile.registers\[22\]\[1\],15.07
_02264_,15.06
_03959_,15.04
net196,15.04
regfile.registers\[20\]\[17\],15.03
_04746_,15
_01299_,14.985
regfile.registers\[29\]\[27\],14.98
_05796_,14.975
_00114_,14.965
_01554_,14.94
_03052_,14.94
_04866_,14.935
_02194_,14.92
dmem_byte_en[1],14.9
dmem_byte_en[2],14.9
imem_addr[7],14.9
_02854_,14.88
_03346_,14.88
_05470_,14.88
regfile.registers\[18\]\[16\],14.88
_06674_,14.86
_06833_,14.84
regfile.registers\[27\]\[1\],14.84
_02344_,14.8
regfile.registers\[23\]\[1\],14.79
_06355_,14.78
regfile.registers\[9\]\[23\],14.78
_01166_,14.765
_02755_,14.76
_06403_,14.76
regfile.registers\[16\]\[6\],14.76
regfile.registers\[23\]\[19\],14.76
regfile.registers\[10\]\[23\],14.755
_02167_,14.74
_03018_,14.72
_03027_,14.72
_05128_,14.72
regfile.registers\[24\]\[30\],14.72
_01953_,14.7
_04163_,14.7
_05107_,14.695
_05079_,14.68
alu_out_wb\[11\],14.68
net790,14.68
regfile.registers\[10\]\[3\],14.65
_01270_,14.645
regfile.registers\[27\]\[11\],14.64
_02341_,14.62
regfile.registers\[6\]\[31\],14.615
regfile.registers\[1\]\[23\],14.6
regfile.registers\[5\]\[6\],14.6
_03779_,14.58
_03799_,14.58
_06594_,14.56
regfile.registers\[10\]\[5\],14.55
regfile.registers\[18\]\[1\],14.55
regfile.registers\[1\]\[18\],14.54
regfile.registers\[26\]\[25\],14.535
regfile.registers\[15\]\[11\],14.52
net649,14.5
_03337_,14.48
_05266_,14.48
regfile.registers\[16\]\[23\],14.48
regfile.registers\[1\]\[3\],14.48
regfile.registers\[28\]\[23\],14.48
_00184_,14.465
regfile.registers\[28\]\[22\],14.46
net1285,14.46
_03265_,14.44
net197,14.44
_00078_,14.425
_00789_,14.425
_01706_,14.42
_04259_,14.42
_04516_,14.42
_04923_,14.42
regfile.registers\[6\]\[6\],14.415
_02368_,14.4
_02874_,14.4
_06222_,14.4
_00884_,14.395
_04864_,14.32
_06710_,14.32
_00460_,14.305
_05255_,14.3
_06854_,14.3
_06405_,14.28
_01959_,14.26
_02144_,14.26
_05050_,14.26
net618,14.26
net1266,14.26
regfile.registers\[6\]\[22\],14.255
_00795_,14.245
_00925_,14.245
_00721_,14.225
regfile.registers\[31\]\[2\],14.22
_00360_,14.205
_02327_,14.2
_05270_,14.2
_04706_,14.19
_00235_,14.185
_02883_,14.18
_05058_,14.14
_06393_,14.14
_01059_,14.125
_03081_,14.1
_04858_,14.1
imem_addr[16],14.1
imem_addr[2],14.1
imem_addr[6],14.1
imem_addr[9],14.1
regfile.registers\[31\]\[25\],14.1
regfile.registers\[9\]\[2\],14.1
_03820_,14.08
_06274_,14.08
regfile.registers\[11\]\[31\],14.06
net194,14.06
net620,14.06
_01544_,14.04
_05075_,14.04
_02296_,14.02
_06644_,14.02
regfile.registers\[25\]\[11\],14.02
_00277_,14.005
_02347_,14
_05226_,14
_06598_,14
_06639_,14
_03269_,13.98
_04082_,13.98
regfile.registers\[24\]\[2\],13.98
_01714_,13.96
_04536_,13.96
_06728_,13.96
_04845_,13.94
regfile.registers\[13\]\[2\],13.92
regfile.registers\[16\]\[7\],13.9
_03990_,13.87
_06627_,13.86
_04688_,13.84
_05824_,13.84
_06429_,13.84
_04764_,13.82
pc_plus_4_id\[14\],13.82
_00907_,13.785
alu_out_wb\[5\],13.78
_02218_,13.76
_00239_,13.725
_00370_,13.725
_04614_,13.72
regfile.registers\[15\]\[21\],13.71
_03266_,13.7
_02118_,13.68
_04093_,13.68
regfile.registers\[13\]\[3\],13.68
regfile.registers\[15\]\[9\],13.68
regfile.registers\[24\]\[14\],13.68
_03099_,13.66
dmem_wdata[6],13.64
imem_addr[10],13.64
imem_addr[27],13.64
imem_addr[28],13.64
_03227_,13.62
_04897_,13.62
_05015_,13.62
regfile.registers\[1\]\[1\],13.62
regfile.registers\[15\]\[8\],13.6
regfile.registers\[24\]\[8\],13.6
_00803_,13.595
_00234_,13.585
regfile.registers\[3\]\[27\],13.58
_04902_,13.57
_03258_,13.565
regfile.registers\[16\]\[12\],13.56
_04071_,13.54
_06615_,13.54
imem_addr[23],13.52
imem_addr[30],13.52
_00216_,13.505
_00463_,13.505
_02272_,13.5
_04261_,13.5
_04691_,13.5
_06528_,13.5
ctrl.funct7\[3\],13.5
_03188_,13.48
regfile.registers\[23\]\[22\],13.48
_04755_,13.46
_06809_,13.46
regfile.registers\[15\]\[23\],13.46
regfile.registers\[28\]\[20\],13.44
regfile.registers\[22\]\[22\],13.435
_00812_,13.425
_05017_,13.42
_05254_,13.42
_03435_,13.4
_02918_,13.38
_04978_,13.38
_06708_,13.38
net169,13.38
_00615_,13.36
_02866_,13.34
_04739_,13.34
alu_unit.funct3\[1\],13.34
_05236_,13.32
_04837_,13.3
_06889_,13.3
_05083_,13.26
imem_addr[21],13.26
regfile.registers\[21\]\[13\],13.26
_03008_,13.25
_02160_,13.22
_06826_,13.22
regfile.registers\[21\]\[3\],13.22
net1342,13.22
_04238_,13.2
_04973_,13.2
_02938_,13.19
imem_addr[17],13.18
_03378_,13.17
_00748_,13.16
regfile.registers\[24\]\[3\],13.16
_04998_,13.14
_05068_,13.14
_05262_,13.14
regfile.registers\[9\]\[9\],13.14
net700,13.14
net856,13.14
_02263_,13.11
_00340_,13.085
_01041_,13.085
_04411_,13.085
_00408_,13.08
_06734_,13.08
mem_data_wb\[24\],13.06
net1128,13.06
_04793_,13.04
_05101_,13.04
_06285_,13.04
_06602_,13.04
_06685_,13.04
_06798_,13.04
regfile.registers\[26\]\[20\],13.035
_01628_,13.02
_06638_,13.02
pc_plus_4_id\[16\],13
_04558_,12.98
_02239_,12.96
_03580_,12.96
_05179_,12.96
_06164_,12.96
_06255_,12.96
_01463_,12.925
_02958_,12.92
_03223_,12.92
_06563_,12.92
regfile.registers\[15\]\[14\],12.92
_04708_,12.9
_00181_,12.865
_02089_,12.82
net598,12.82
_00681_,12.805
_03288_,12.79
_00449_,12.785
_01207_,12.785
_03429_,12.76
pc_plus_4_mem\[11\],12.76
regfile.registers\[15\]\[13\],12.76
_06902_,12.74
net866,12.74
dmem_wdata[7],12.72
imem_addr[4],12.72
_00870_,12.7
_04890_,12.7
_05167_,12.68
_04174_,12.66
regfile.registers\[28\]\[12\],12.64
_01293_,12.625
_02381_,12.62
_06517_,12.62
regfile.registers\[1\]\[5\],12.62
_00947_,12.605
_01333_,12.605
_02392_,12.6
imem_addr[19],12.6
_03782_,12.585
_02004_,12.58
_05740_,12.58
_05859_,12.58
_06599_,12.58
_06650_,12.58
_06733_,12.58
_06859_,12.58
pc_plus_4_wb\[6\],12.57
_03278_,12.56
_05299_,12.56
_06771_,12.54
regfile.registers\[13\]\[0\],12.54
net776,12.54
_02605_,12.52
_04835_,12.52
net510,12.52
_01061_,12.505
_04736_,12.5
_05227_,12.5
_06443_,12.5
_00730_,12.485
_02159_,12.48
imem_data[30],12.48
_04149_,12.47
_01306_,12.465
_06726_,12.46
regfile.registers\[31\]\[18\],12.46
regfile.registers\[2\]\[12\],12.44
_01586_,12.42
_02760_,12.42
_03261_,12.42
_03268_,12.42
_06333_,12.42
regfile.registers\[4\]\[11\],12.42
_01458_,12.405
_04754_,12.4
mem_data_wb\[30\],12.4
_04416_,12.38
_04949_,12.38
_04425_,12.36
regfile.registers\[23\]\[21\],12.36
_04988_,12.34
regfile.registers\[15\]\[18\],12.34
net425,12.34
_04960_,12.32
_05138_,12.32
_02125_,12.3
_03321_,12.3
_03814_,12.3
_04581_,12.28
_04744_,12.28
_06508_,12.28
net692,12.28
net931,12.28
_01282_,12.265
_02169_,12.26
_04006_,12.26
_04198_,12.26
_04800_,12.26
_04888_,12.26
dmem_wdata[5],12.26
regfile.registers\[28\]\[9\],12.26
net384,12.26
_04496_,12.24
_06356_,12.24
_06641_,12.24
net192,12.24
net1246,12.24
_03869_,12.22
regfile.registers\[16\]\[30\],12.22
_00166_,12.205
_00504_,12.205
_01055_,12.205
_03588_,12.18
_05250_,12.18
_06309_,12.18
_06637_,12.18
_04762_,12.175
_03019_,12.16
_03716_,12.16
_03863_,12.16
_04768_,12.16
_05851_,12.16
_05927_,12.16
_06385_,12.16
_06831_,12.16
pc_plus_4_wb\[27\],12.16
_00636_,12.145
_04698_,12.14
_05114_,12.14
dmem_byte_en[3],12.14
net447,12.14
regfile.registers\[10\]\[2\],12.13
_04418_,12.12
_05256_,12.12
_06700_,12.12
regfile.registers\[12\]\[30\],12.12
_01885_,12.1
regfile.registers\[16\]\[8\],12.1
_03389_,12.08
_00958_,12.065
_00287_,12.045
_01989_,12.04
_04579_,12.04
_05293_,12.04
net1182,12.04
_04844_,12
_02411_,11.96
_03921_,11.96
_04878_,11.96
_06180_,11.96
regfile.registers\[29\]\[26\],11.96
_02385_,11.94
_03225_,11.94
_04868_,11.94
_03459_,11.92
_04245_,11.92
regfile.registers\[22\]\[23\],11.895
regfile.registers\[2\]\[3\],11.885
_03416_,11.88
_04561_,11.88
_04753_,11.88
_05013_,11.88
regfile.registers\[9\]\[0\],11.88
_01442_,11.86
_05184_,11.86
regfile.registers\[31\]\[29\],11.86
_03800_,11.85
_04323_,11.84
alu_out_wb\[19\],11.84
net435,11.84
_02572_,11.8
_03409_,11.8
_04463_,11.8
_06507_,11.8
_06522_,11.8
dmem_re,11.8
imem_addr[0],11.8
imem_addr[11],11.8
imem_addr[13],11.8
imem_addr[22],11.8
imem_addr[8],11.8
_05265_,11.78
haz_detect.wb_rd\[3\],11.78
_00837_,11.765
_03076_,11.76
_04709_,11.76
net677,11.76
net1087,11.76
_00259_,11.745
_03143_,11.74
_04511_,11.74
_05157_,11.74
regfile.registers\[1\]\[0\],11.74
_03162_,11.72
net1152,11.72
_04618_,11.715
_01918_,11.7
_03972_,11.7
_05018_,11.7
_05954_,11.7
_06194_,11.7
_06527_,11.7
net499,11.7
_04694_,11.695
_00218_,11.685
_04983_,11.68
_02221_,11.66
_02602_,11.66
_06784_,11.66
regfile.registers\[22\]\[9\],11.635
_00182_,11.625
_00204_,11.625
_01341_,11.625
_01594_,11.62
_02198_,11.62
_04934_,11.62
alu_out_wb\[18\],11.62
_03802_,11.58
_05723_,11.58
_06880_,11.58
_00741_,11.565
_00898_,11.565
_01058_,11.56
_01962_,11.56
imem_data[17],11.56
imem_data[18],11.56
net691,11.56
_04607_,11.54
_00756_,11.52
_04210_,11.52
_04783_,11.52
_06093_,11.52
_03995_,11.5
_04823_,11.5
_04863_,11.5
_05070_,11.5
regfile.registers\[4\]\[16\],11.5
regfile.registers\[5\]\[11\],11.5
_02293_,11.48
_02322_,11.48
_05957_,11.48
_06224_,11.48
_02836_,11.46
net673,11.46
_04390_,11.44
_02680_,11.435
_02885_,11.42
_03292_,11.42
_04392_,11.42
regfile.registers\[19\]\[21\],11.42
_04467_,11.4
net983,11.4
regfile.registers\[26\]\[5\],11.395
_02234_,11.38
_02850_,11.38
regfile.registers\[1\]\[10\],11.38
_01118_,11.375
_00252_,11.365
_01462_,11.365
_04825_,11.36
_02750_,11.34
_05252_,11.34
_04288_,11.32
_06764_,11.32
regfile.registers\[20\]\[15\],11.3
_01426_,11.285
_02240_,11.28
_03118_,11.28
_06866_,11.28
_06873_,11.28
net554,11.28
_05094_,11.26
_06138_,11.255
_00284_,11.245
_02108_,11.24
_03897_,11.24
_00351_,11.225
_04947_,11.22
_03788_,11.21
regfile.registers\[6\]\[14\],11.21
_05111_,11.2
_06513_,11.2
_06684_,11.2
_06698_,11.2
net376,11.2
_01006_,11.185
_04542_,11.18
_00684_,11.165
_00948_,11.165
_04791_,11.16
_06629_,11.16
_06633_,11.16
_06858_,11.16
_06884_,11.16
regfile.registers\[28\]\[21\],11.16
_00943_,11.145
_00886_,11.14
_02059_,11.14
_04942_,11.14
_00890_,11.12
_03190_,11.12
_04910_,11.12
_06724_,11.12
regfile.registers\[15\]\[10\],11.12
imem_data[0],11.1
imem_data[10],11.1
imem_data[11],11.1
imem_data[12],11.1
imem_data[13],11.1
imem_data[14],11.1
imem_data[15],11.1
imem_data[16],11.1
imem_data[19],11.1
imem_data[1],11.1
imem_data[20],11.1
imem_data[21],11.1
imem_data[22],11.1
imem_data[23],11.1
imem_data[24],11.1
imem_data[25],11.1
imem_data[26],11.1
imem_data[27],11.1
imem_data[28],11.1
imem_data[29],11.1
imem_data[2],11.1
imem_data[31],11.1
imem_data[3],11.1
imem_data[4],11.1
imem_data[5],11.1
imem_data[6],11.1
imem_data[7],11.1
imem_data[8],11.1
imem_data[9],11.1
_00274_,11.085
_06702_,11.08
net796,11.08
_01173_,11.065
_02003_,11.04
_06631_,11.04
net1332,11.04
_00367_,11.025
_00776_,11.025
_01366_,11.025
_03193_,11
_06690_,11
imem_addr[15],11
_01443_,10.985
_04407_,10.96
_04887_,10.96
_04982_,10.96
net955,10.96
_04315_,10.94
_01697_,10.92
_03745_,10.92
_03962_,10.92
_04683_,10.92
_05834_,10.92
net838,10.92
_04336_,10.9
net697,10.9
_04419_,10.895
_04974_,10.88
imem_addr[12],10.88
imem_addr[14],10.88
imem_addr[18],10.88
imem_addr[1],10.88
imem_addr[20],10.88
imem_addr[3],10.88
imem_addr[5],10.88
regfile.registers\[26\]\[4\],10.87
_03395_,10.86
_03994_,10.86
_04421_,10.86
_05158_,10.86
net195,10.86
net1233,10.86
_01361_,10.825
_06215_,10.82
_06828_,10.82
_01078_,10.805
net575,10.8
net201,10.795
_00249_,10.785
_01510_,10.78
_02365_,10.78
_03101_,10.78
_04453_,10.78
_00951_,10.765
net1176,10.76
_00179_,10.745
regfile.registers\[18\]\[5\],10.745
regfile.registers\[22\]\[7\],10.745
_04007_,10.74
_06776_,10.74
regfile.registers\[5\]\[16\],10.74
net584,10.74
_04430_,10.72
_05173_,10.72
_00133_,10.705
_01300_,10.705
_02438_,10.7
_06248_,10.7
net1187,10.7
_00352_,10.685
_00566_,10.68
_00961_,10.68
_04759_,10.68
net687,10.68
_01820_,10.66
_03867_,10.66
_06310_,10.66
pc_plus_4_id\[28\],10.66
regfile.registers\[29\]\[29\],10.66
net168,10.66
net1217,10.66
_05274_,10.64
_06646_,10.62
net473,10.62
net739,10.62
_00086_,10.605
_05185_,10.6
_03112_,10.56
_06926_,10.56
_00900_,10.545
_03418_,10.54
_01605_,10.52
_02978_,10.52
_05212_,10.52
net666,10.52
_00167_,10.505
_00323_,10.505
_04802_,10.5
regfile.registers\[9\]\[24\],10.5
_05876_,10.46
alu_out_wb\[25\],10.46
_06142_,10.44
_06211_,10.44
net427,10.44
_00783_,10.425
_04448_,10.42
_05361_,10.405
_01564_,10.4
_02073_,10.4
_04386_,10.4
_06770_,10.4
regfile.registers\[22\]\[10\],10.4
net551,10.4
_04234_,10.38
regfile.registers\[13\]\[6\],10.38
_01374_,10.365
_03209_,10.36
_05072_,10.36
_05759_,10.36
net1197,10.36
net1214,10.36
_03712_,10.34
_06487_,10.34
_06758_,10.34
_00296_,10.325
_00447_,10.325
_01731_,10.32
_03438_,10.32
_04070_,10.32
_05197_,10.32
_06475_,10.32
_06536_,10.32
_06701_,10.32
_06716_,10.32
net355,10.32
_00132_,10.305
net237,10.3
net572,10.3
_02738_,10.28
_02993_,10.28
_04212_,10.28
net639,10.28
net737,10.28
_04308_,10.26
net279,10.26
net583,10.26
_03388_,10.24
_00255_,10.235
_05189_,10.235
_04941_,10.215
_05196_,10.2
_05303_,10.2
_06174_,10.2
net735,10.2
_00258_,10.165
_00714_,10.165
_01044_,10.16
_02911_,10.16
_04412_,10.16
_05055_,10.16
_05720_,10.14
_02386_,10.12
_04521_,10.12
regfile.registers\[16\]\[20\],10.11
regfile.registers\[20\]\[16\],10.11
_00322_,10.105
_01241_,10.105
_04233_,10.1
_00944_,10.08
clknet_leaf_108_clk,10.08
net686,10.08
_03842_,10.06
_04458_,10.06
_01311_,10.045
_01700_,10.04
_02346_,10.04
_06481_,10.04
_06574_,10.04
net284,10.04
_01122_,10.005
_04271_,10
_05891_,10
net304,10
_00076_,9.985
_05950_,9.98
net550,9.98
net1013,9.98
net1023,9.98
_04807_,9.97
